Number,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,datetaken,datetakengranularity,datetakenunknown,tags,accuracy,context,place_id,woeid,geo_is_family,geo_is_friend,geo_is_contact,geo_is_public,url_z,height_z,width_z,url_o,height_o,width_o,year,URL,UTME,UTMN,lat,long
1499,18647557098,8228918@N02,a953df0f94,5482,6,,1,0,0,1434386635,6/14/15 12:45,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5482/18647557098_a953df0f94_z.jpg,640,480,https://farm6.staticflickr.com/5482/18647557098_67ce628752_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18647557098,604172.1475,5180126.77,-121.635698,46.766558
1500,18212699244,8228918@N02,24302fcd98,5323,6,,1,0,0,1434386588,6/14/15 12:45,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5323/18212699244_24302fcd98_z.jpg,640,480,https://farm6.staticflickr.com/5323/18212699244_1f92164645_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18212699244,604181.9841,5180136.5,-121.635567,46.766644
1501,18835261485,8228918@N02,812f7d92a7,5346,6,,1,0,0,1434386557,6/14/15 12:45,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5346/18835261485_812f7d92a7_z.jpg,640,480,https://farm6.staticflickr.com/5346/18835261485_06660c77b4_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18835261485,604171.8525,5180121.763,-121.635703,46.766513
1502,18830157422,8228918@N02,0f477778c5,5447,6,,1,0,0,1434386497,6/14/15 12:37,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5447/18830157422_0f477778c5_z.jpg,640,480,https://farm6.staticflickr.com/5447/18830157422_087f026a4a_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18830157422,604215.8763,5179966.023,-121.635162,46.765105
1503,18649062959,8228918@N02,c5a1c99e23,3943,4,,1,0,0,1434386445,6/14/15 12:45,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm4.staticflickr.com/3943/18649062959_c5a1c99e23_z.jpg,640,480,https://farm4.staticflickr.com/3943/18649062959_bb378df3b9_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18649062959,604171.8525,5180121.763,-121.635703,46.766513
1504,18835192735,8228918@N02,da21f1b409,5586,6,,1,0,0,1434386367,6/14/15 12:37,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5586/18835192735_da21f1b409_z.jpg,640,480,https://farm6.staticflickr.com/5586/18835192735_af605867ce_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18835192735,604219.4898,5179955.86,-121.635117,46.765013
1505,18647507910,8228918@N02,e5fdb46bbe,3712,4,,1,0,0,1434386366,6/14/15 12:36,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm4.staticflickr.com/3712/18647507910_e5fdb46bbe_z.jpg,640,480,https://farm4.staticflickr.com/3712/18647507910_9390bd455f_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18647507910,604210.8487,5179952.042,-121.635231,46.76498
1506,18837891181,8228918@N02,e694cde2b0,3685,4,,1,0,0,1434386347,6/14/15 12:32,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm4.staticflickr.com/3685/18837891181_e694cde2b0_z.jpg,640,480,https://farm4.staticflickr.com/3685/18837891181_9e90163151_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18837891181,604218.605,5179971.628,-121.635125,46.765155
1507,18829995962,8228918@N02,77e32cf687,5544,6,,1,0,0,1434386050,6/14/15 12:31,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5544/18829995962_77e32cf687_z.jpg,640,480,https://farm6.staticflickr.com/5544/18829995962_89697e0341_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18829995962,604203.471,5179972.255,-121.635323,46.765163
1508,18647375800,8228918@N02,16b1b333bb,5533,6,,1,0,0,1434386006,6/14/15 12:31,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5533/18647375800_16b1b333bb_z.jpg,640,480,https://farm6.staticflickr.com/5533/18647375800_3e3a96a6b7_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18647375800,604197.1276,5179972.478,-121.635406,46.765166
1509,18647317988,8228918@N02,9ae3abe84c,5482,6,,1,0,0,1434385975,6/14/15 12:31,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5482/18647317988_9ae3abe84c_z.jpg,640,480,https://farm6.staticflickr.com/5482/18647317988_46bbab6b66_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18647317988,604198.2988,5179966.607,-121.635392,46.765113
1510,18212460054,8228918@N02,e9269b8b06,5480,6,,1,0,0,1434385932,6/14/15 11:46,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5480/18212460054_e9269b8b06_z.jpg,640,480,https://farm6.staticflickr.com/5480/18212460054_9db0340ff2_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18212460054,613061.5063,5191503.981,-121.516503,46.867461
1511,18214366203,8228918@N02,40823d0340,3954,4,,1,0,0,1434385844,6/14/15 12:32,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm4.staticflickr.com/3954/18214366203_40823d0340_z.jpg,640,480,https://farm4.staticflickr.com/3954/18214366203_a83c34e35d_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18214366203,604218.605,5179971.628,-121.635125,46.765155
1512,18837689891,8228918@N02,818694a493,5585,6,,1,0,0,1434385798,6/14/15 12:32,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5585/18837689891_818694a493_z.jpg,480,640,https://farm6.staticflickr.com/5585/18837689891_17a46caa57_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18837689891,604218.605,5179971.628,-121.635125,46.765155
1513,18837678931,8228918@N02,b9597db306,3817,4,,1,0,0,1434385770,6/14/15 12:32,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm4.staticflickr.com/3817/18837678931_b9597db306_z.jpg,640,480,https://farm4.staticflickr.com/3817/18837678931_3df4618a2b_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18837678931,604218.605,5179971.628,-121.635125,46.765155
1514,18648792379,8228918@N02,d9e0fc3fe5,5475,6,,1,0,0,1434385710,6/14/15 12:31,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5475/18648792379_d9e0fc3fe5_z.jpg,640,480,https://farm6.staticflickr.com/5475/18648792379_8f339e0fb9_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18648792379,604185.1292,5179955.263,-121.635567,46.765013
1515,18647216158,8228918@N02,bbc593fa08,3954,4,,1,0,0,1434385703,6/14/15 12:31,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm4.staticflickr.com/3954/18647216158_bbc593fa08_z.jpg,640,480,https://farm4.staticflickr.com/3954/18647216158_3066b3517d_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18647216158,604203.471,5179972.255,-121.635323,46.765163
1516,18648790349,8228918@N02,5bcef36560,5516,6,,1,0,0,1434385703,6/14/15 12:32,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5516/18648790349_5bcef36560_z.jpg,640,480,https://farm6.staticflickr.com/5516/18648790349_a6701b3acf_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18648790349,604218.605,5179971.628,-121.635125,46.765155
1517,18648774679,8228918@N02,0a51a1b269,5572,6,,1,0,0,1434385663,6/14/15 11:46,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5572/18648774679_0a51a1b269_z.jpg,640,480,https://farm6.staticflickr.com/5572/18648774679_ac4420fd70_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18648774679,613057.5196,5191501.127,-121.516556,46.867436
1518,18212319374,8228918@N02,bfd3e9579d,5457,6,,1,0,0,1434385558,6/14/15 11:46,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5457/18212319374_bfd3e9579d_z.jpg,640,480,https://farm6.staticflickr.com/5457/18212319374_01618d802b_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18212319374,613057.5196,5191501.127,-121.516556,46.867436
1519,18647206590,8228918@N02,de5f85ed61,5450,6,,1,0,0,1434385550,6/14/15 12:32,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5450/18647206590_de5f85ed61_z.jpg,640,480,https://farm6.staticflickr.com/5450/18647206590_9f26d2f192_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18647206590,604213.4949,5179971.206,-121.635192,46.765152
1520,18212281334,8228918@N02,d1ffa37406,3768,4,,1,0,0,1434385457,6/14/15 11:46,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3768/18212281334_d1ffa37406_z.jpg,640,480,https://farm4.staticflickr.com/3768/18212281334_544eb6e6ae_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18212281334,613061.5063,5191503.981,-121.516503,46.867461
1521,18648625259,8228918@N02,5c292a156e,3699,4,,1,0,0,1434385256,6/14/15 11:41,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3699/18648625259_5c292a156e_z.jpg,640,480,https://farm4.staticflickr.com/3699/18648625259_8bf505b513_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18648625259,613172.949,5191633.924,-121.515009,46.868611
1522,18647088270,8228918@N02,c703b1e471,5511,6,,1,0,0,1434385230,6/14/15 11:43,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5511/18647088270_c703b1e471_z.jpg,640,480,https://farm6.staticflickr.com/5511/18647088270_9ae761401a_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18647088270,613073.9891,5191525.227,-121.516334,46.86765
1523,18829664862,8228918@N02,2357f0f4bf,5556,6,,1,0,0,1434385169,6/14/15 11:45,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5556/18829664862_2357f0f4bf_z.jpg,640,640,https://farm6.staticflickr.com/5556/18829664862_bc1047957f_o.jpg,2448,2448,2015,http://flickr.com/photos/8228918@N02/18829664862,613071.8855,5191515.516,-121.516364,46.867563
1524,18647001778,8228918@N02,a46dcfeb45,5445,6,,1,0,0,1434385133,6/14/15 11:41,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5445/18647001778_a46dcfeb45_z.jpg,640,480,https://farm6.staticflickr.com/5445/18647001778_c8bd7e7dac_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18647001778,613168.7943,5191639.959,-121.515062,46.868666
1525,18834727905,8228918@N02,6e3d1c94cc,5546,6,,1,0,0,1434385113,6/14/15 11:46,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5546/18834727905_6e3d1c94cc_z.jpg,640,640,https://farm6.staticflickr.com/5546/18834727905_074d04581f_o.jpg,2448,2448,2015,http://flickr.com/photos/8228918@N02/18834727905,613061.5063,5191503.981,-121.516503,46.867461
1526,18837424711,8228918@N02,95313ef032,5570,6,,1,0,0,1434385098,6/14/15 11:46,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5570/18837424711_95313ef032_z.jpg,640,640,https://farm6.staticflickr.com/5570/18837424711_b283dc0bb5_o.jpg,2448,2448,2015,http://flickr.com/photos/8228918@N02/18837424711,613067.75,5191508.435,-121.51642,46.8675
1527,18829618312,8228918@N02,c77eba2876,5568,6,,1,0,0,1434385045,6/14/15 11:40,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5568/18829618312_c77eba2876_z.jpg,480,640,https://farm6.staticflickr.com/5568/18829618312_86c41b7e5d_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18829618312,613177.7791,5191692.931,-121.514931,46.869141
1528,18834698265,8228918@N02,a5328b8dfb,5446,6,,1,0,0,1434385036,6/14/15 11:43,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5446/18834698265_a5328b8dfb_z.jpg,640,480,https://farm6.staticflickr.com/5446/18834698265_d8c0e75aa2_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18834698265,613070.6655,5191511.491,-121.516381,46.867527
1529,18808432046,8228918@N02,4724c25e41,5457,6,,1,0,0,1434384972,6/14/15 11:41,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5457/18808432046_4724c25e41_z.jpg,480,640,https://farm6.staticflickr.com/5457/18808432046_e75a5ea4cc_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18808432046,613170.5051,5191642.215,-121.515039,46.868686
1530,18214024673,8228918@N02,8a1aee6561,5575,6,,1,0,0,1434384927,6/14/15 11:41,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5575/18214024673_8a1aee6561_z.jpg,640,480,https://farm6.staticflickr.com/5575/18214024673_4ea1f71bd2_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18214024673,613168.7943,5191639.959,-121.515062,46.868666
1531,18648464569,8228918@N02,b43ffa9930,5483,6,,1,0,0,1434384833,6/14/15 11:43,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5483/18648464569_b43ffa9930_z.jpg,640,480,https://farm6.staticflickr.com/5483/18648464569_26766d43e0_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18648464569,613073.9891,5191525.227,-121.516334,46.86765
1532,18646886748,8228918@N02,2fc2908906,5538,6,,1,0,0,1434384828,6/14/15 11:39,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5538/18646886748_2fc2908906_z.jpg,640,480,https://farm6.staticflickr.com/5538/18646886748_65f6f6fbf2_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18646886748,613177.1695,5191692.919,-121.514939,46.869141
1533,18808367186,8228918@N02,03a094b131,5505,6,,1,0,0,1434384800,6/14/15 11:45,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5505/18808367186_03a094b131_z.jpg,640,640,https://farm6.staticflickr.com/5505/18808367186_0ba14240f7_o.jpg,2448,2448,2015,http://flickr.com/photos/8228918@N02/18808367186,613071.8855,5191515.516,-121.516364,46.867563
1534,18834389625,8228918@N02,64df1bc8db,5349,6,,1,0,0,1434384201,6/14/15 11:45,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5349/18834389625_64df1bc8db_z.jpg,165,640,https://farm6.staticflickr.com/5349/18834389625_74f7cd7f94_o.jpg,2936,11406,2015,http://flickr.com/photos/8228918@N02/18834389625,613072.2477,5191516.523,-121.516359,46.867572
1535,18834099615,8228918@N02,656cff9dba,5609,6,,1,0,0,1434383373,6/14/15 11:39,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5609/18834099615_656cff9dba_z.jpg,640,480,https://farm6.staticflickr.com/5609/18834099615_1fb8916af9_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18834099615,613176.5067,5191691.684,-121.514948,46.86913
1536,18646358748,8228918@N02,e1afc09565,5593,6,,1,0,0,1434383358,6/14/15 11:35,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5593/18646358748_e1afc09565_z.jpg,640,480,https://farm6.staticflickr.com/5593/18646358748_aa09148ce5_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18646358748,613047.3322,5192286.177,-121.516495,46.8745
1537,18213433113,8228918@N02,29fc241052,5540,6,,1,0,0,1434383284,6/14/15 11:35,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5540/18213433113_29fc241052_z.jpg,640,480,https://farm6.staticflickr.com/5540/18213433113_ebfdedf1e6_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18213433113,613048.3129,5192290.753,-121.516481,46.874541
1538,18834066155,8228918@N02,87956a70a0,5331,6,,1,0,0,1434383276,6/14/15 11:34,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5331/18834066155_87956a70a0_z.jpg,640,480,https://farm6.staticflickr.com/5331/18834066155_8fde7260e3_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18834066155,613042.0806,5192285.744,-121.516564,46.874497
1539,18828981162,8228918@N02,6fc76ba0ac,3740,4,,1,0,0,1434383270,6/14/15 11:34,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3740/18828981162_6fc76ba0ac_z.jpg,640,480,https://farm4.staticflickr.com/3740/18828981162_18313c771f_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18828981162,613045.0461,5192286.134,-121.516525,46.8745
1540,18807797106,8228918@N02,0e97d055d0,5541,6,,1,0,0,1434383194,6/14/15 11:39,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5541/18807797106_0e97d055d0_z.jpg,640,480,https://farm6.staticflickr.com/5541/18807797106_50bdd012c5_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18807797106,613177.0554,5191662.681,-121.514948,46.868869
1541,18834036015,8228918@N02,f1930c97f3,5614,6,,1,0,0,1434383188,6/14/15 11:32,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5614/18834036015_f1930c97f3_z.jpg,480,640,https://farm6.staticflickr.com/5614/18834036015_104458dfc8_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18834036015,613059.649,5192283.853,-121.516334,46.874477
1542,18807767026,8228918@N02,6042ac7a02,5510,6,,1,0,0,1434383108,6/14/15 11:31,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5510/18807767026_6042ac7a02_z.jpg,640,480,https://farm6.staticflickr.com/5510/18807767026_8f56848706_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18807767026,613065.4734,5192278.183,-121.516259,46.874425
1543,18836672051,8228918@N02,386e168ebd,5548,6,,1,0,0,1434383009,6/14/15 11:32,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5548/18836672051_386e168ebd_z.jpg,480,640,https://farm6.staticflickr.com/5548/18836672051_5f50e00a1b_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18836672051,613059.649,5192283.853,-121.516334,46.874477
1544,18647781859,8228918@N02,fa7ebcc5b0,5458,6,,1,0,0,1434382902,6/14/15 11:32,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5458/18647781859_fa7ebcc5b0_z.jpg,480,640,https://farm6.staticflickr.com/5458/18647781859_20464193b8_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18647781859,613059.649,5192283.853,-121.516334,46.874477
1545,18836590641,8228918@N02,59d9ed4fe3,3938,4,,1,0,0,1434382778,6/14/15 11:32,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3938/18836590641_59d9ed4fe3_z.jpg,480,640,https://farm4.staticflickr.com/3938/18836590641_4d0658a1bf_o.jpg,2448,3264,2015,http://flickr.com/photos/8228918@N02/18836590641,613059.649,5192283.853,-121.516334,46.874477
1546,18646126318,8228918@N02,93881c3b01,5596,6,,1,0,0,1434382696,6/14/15 11:32,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5596/18646126318_93881c3b01_z.jpg,640,640,https://farm6.staticflickr.com/5596/18646126318_14b61ebedf_o.jpg,2448,2448,2015,http://flickr.com/photos/8228918@N02/18646126318,613060.0999,5192284.195,-121.516328,46.87448
1547,18807589066,8228918@N02,d033ac88d0,5471,6,,1,0,0,1434382615,6/14/15 12:48,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5471/18807589066_d033ac88d0_z.jpg,139,640,https://farm6.staticflickr.com/5471/18807589066_05041f7e4f_o.jpg,2936,13532,2015,http://flickr.com/photos/8228918@N02/18807589066,604197.6812,5180037.401,-121.635384,46.76575
1548,18211176434,8228918@N02,c19f862659,3847,4,,1,0,0,1434382397,6/14/15 12:31,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm4.staticflickr.com/3847/18211176434_c19f862659_z.jpg,173,640,https://farm4.staticflickr.com/3847/18211176434_fd82a97db4_o.jpg,2936,10902,2015,http://flickr.com/photos/8228918@N02/18211176434,604201.7738,5179973.226,-121.635345,46.765172
1549,18211025804,8228918@N02,c38fdcab04,5493,6,,1,0,0,1434381994,6/14/15 12:45,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5493/18211025804_c38fdcab04_z.jpg,151,640,https://farm6.staticflickr.com/5493/18211025804_3f55f12c0f_o.jpg,3000,12702,2015,http://flickr.com/photos/8228918@N02/18211025804,604171.7117,5180129.875,-121.635703,46.766586
1550,18833544005,8228918@N02,c673c7a674,5464,6,,1,0,0,1434381854,6/14/15 11:44,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5464/18833544005_c673c7a674_z.jpg,145,640,https://farm6.staticflickr.com/5464/18833544005_67a563da32_o.jpg,2936,12974,2015,http://flickr.com/photos/8228918@N02/18833544005,613067.5168,5191520.769,-121.51642,46.867611
1551,18645843530,8228918@N02,a4a9a97484,5538,6,,1,0,0,1434381823,6/14/15 11:45,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5538/18645843530_a4a9a97484_z.jpg,162,640,https://farm6.staticflickr.com/5538/18645843530_ba10f09d0c_o.jpg,2936,11588,2015,http://flickr.com/photos/8228918@N02/18645843530,613071.8435,5191517.738,-121.516364,46.867583
1552,18828312832,8228918@N02,a58e1b45ab,5534,6,,1,0,0,1434381469,6/14/15 11:41,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5534/18828312832_a58e1b45ab_z.jpg,183,640,https://farm6.staticflickr.com/5534/18828312832_3ae6e25dcd_o.jpg,3000,10514,2015,http://flickr.com/photos/8228918@N02/18828312832,613166.5311,5191638.694,-121.515092,46.868655
1553,18807032316,8228918@N02,933dacae86,5573,6,,1,0,0,1434381144,6/14/15 11:36,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5573/18807032316_933dacae86_z.jpg,168,640,https://farm6.staticflickr.com/5573/18807032316_57f362f662_o.jpg,2974,11356,2015,http://flickr.com/photos/8228918@N02/18807032316,613048.3129,5192290.753,-121.516481,46.874541
1554,18647108029,8228918@N02,c2c0c3f8ea,5342,6,,1,0,0,1434381107,6/14/15 13:09,0,0,,16,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm6.staticflickr.com/5342/18647108029_c2c0c3f8ea_z.jpg,180,640,https://farm6.staticflickr.com/5342/18647108029_39604205c9_o.jpg,2988,10622,2015,http://flickr.com/photos/8228918@N02/18647108029,597084.1375,5180200.922,-121.728487,46.768294
